,noop,aioli,mlf,sjf,to,toagg,twins,idxmax
2373,1846.1818181818182,19829.0,23521.090909090908,24300.727272727272,23795.0,9966.181818181818,23890.909090909092,sjf
2374,2029.2727272727273,18231.81818181818,23510.636363636364,24279.636363636364,23798.727272727272,9397.0,23937.363636363636,sjf
2375,3237.2727272727275,6501.272727272727,22904.545454545456,23888.18181818182,23767.545454545456,3277.7272727272725,23587.727272727272,sjf
2376,3500.5454545454545,6602.818181818182,23073.81818181818,24122.81818181818,23677.909090909092,3288.181818181818,23665.18181818182,sjf
2377,3550.4545454545455,6481.454545454545,22988.545454545456,24237.545454545456,23533.81818181818,3279.181818181818,23585.090909090908,sjf
2378,3465.909090909091,6616.545454545455,23087.909090909092,24169.0,23793.0,3263.0,23630.81818181818,sjf
2379,3306.2727272727275,6520.090909090909,23403.090909090908,23933.454545454544,24060.090909090908,3236.181818181818,23637.545454545456,to
2380,3454.818181818182,6289.727272727273,22901.090909090908,24037.909090909092,23556.454545454544,3340.0,23612.454545454544,sjf
2381,3515.4545454545455,6294.909090909091,22910.272727272728,24072.363636363636,23641.454545454544,3352.818181818182,23525.909090909092,sjf
2382,3390.5454545454545,6218.545454545455,22841.727272727272,23967.454545454544,23580.18181818182,3359.3636363636365,23554.18181818182,sjf
2383,3347.2727272727275,6278.363636363636,22902.909090909092,24061.909090909092,23791.0,3327.909090909091,23794.0,sjf
2384,3525.090909090909,6307.181818181818,23224.454545454544,24102.727272727272,23995.090909090908,3267.6363636363635,23921.0,sjf
2385,3257.181818181818,6506.454545454545,22769.727272727272,24080.272727272728,23784.545454545456,3579.0,23692.636363636364,sjf
2386,3562.818181818182,6502.090909090909,22675.909090909092,24100.909090909092,23647.454545454544,3568.090909090909,23531.909090909092,sjf
2387,3536.090909090909,6444.363636363636,22720.0,24028.636363636364,23730.363636363636,3552.181818181818,23581.454545454544,sjf
2388,3555.3636363636365,6442.636363636364,22905.727272727272,24245.0,23965.454545454544,3524.090909090909,23727.272727272728,sjf
2389,3189.4545454545455,6448.727272727273,23221.18181818182,24029.0,24036.454545454544,3518.7272727272725,23773.18181818182,to
2390,3494.3636363636365,7725.909090909091,22771.363636363636,24118.909090909092,23645.0,4368.454545454545,23520.909090909092,sjf
2391,3290.181818181818,7813.545454545455,22832.272727272728,24075.636363636364,23585.090909090908,4320.090909090909,23587.545454545456,sjf
2392,3534.4545454545455,7779.272727272727,22850.0,23892.090909090908,23802.18181818182,4379.272727272727,23616.363636363636,sjf
2393,3353.818181818182,7806.454545454545,22950.545454545456,24223.363636363636,23495.81818181818,4294.818181818182,23701.636363636364,sjf
2394,3574.0,8502.0,23272.0,24017.0,24018.454545454544,4594.636363636364,23957.545454545456,to
2395,3515.0,18548.545454545456,23544.0,24303.0,23761.363636363636,7880.454545454545,23438.81818181818,sjf
2396,3493.5454545454545,18625.0,23535.636363636364,24146.81818181818,23713.0,7966.272727272727,23961.545454545456,sjf
2397,3533.3636363636365,18348.272727272728,23647.454545454544,24206.909090909092,23672.363636363636,7916.727272727273,23516.0,sjf
2398,3258.0,18603.272727272728,23655.909090909092,24310.272727272728,23795.272727272728,7745.454545454545,23467.454545454544,sjf
2399,3409.090909090909,17056.81818181818,23630.363636363636,24132.81818181818,23967.272727272728,7199.636363636364,23812.454545454544,sjf
2400,3542.090909090909,7651.909090909091,22930.909090909092,23939.909090909092,23675.545454545456,3761.6363636363635,23471.636363636364,sjf
2401,3444.3636363636365,7294.363636363636,22891.81818181818,24118.272727272728,23697.090909090908,3727.7272727272725,23638.363636363636,sjf
2402,3332.6363636363635,7523.727272727273,22841.18181818182,23951.454545454544,23709.454545454544,3749.2727272727275,23585.909090909092,sjf
2403,3518.5454545454545,7622.818181818182,23101.81818181818,24234.909090909092,23834.727272727272,3696.090909090909,23584.454545454544,sjf
2404,3632.818181818182,7375.181818181818,23373.81818181818,24003.636363636364,24004.727272727272,3693.3636363636365,23887.0,to
2405,3433.181818181818,7396.727272727273,22886.090909090908,24066.454545454544,23608.272727272728,3813.181818181818,23580.636363636364,sjf
2406,3453.818181818182,7401.545454545455,22863.363636363636,23987.909090909092,23523.0,3804.0,23570.909090909092,sjf
2407,3537.818181818182,7402.272727272727,22937.090909090908,24108.727272727272,23742.454545454544,3821.0,23766.454545454544,sjf
2408,3514.0,7348.454545454545,22966.363636363636,24227.636363636364,23870.545454545456,3711.6363636363635,23764.727272727272,sjf
2409,3588.2727272727275,7247.636363636364,23242.636363636364,24090.727272727272,24066.363636363636,3735.2727272727275,23902.909090909092,sjf
2410,3605.3636363636365,7537.545454545455,22899.363636363636,24007.0,23681.18181818182,4031.6363636363635,23598.636363636364,sjf
2411,3513.4545454545455,7558.181818181818,22910.454545454544,23989.18181818182,23488.636363636364,3988.6363636363635,23535.636363636364,sjf
2412,3467.2727272727275,7479.0,22789.18181818182,23939.909090909092,23383.363636363636,4036.4545454545455,23620.363636363636,sjf
2413,3496.181818181818,7359.909090909091,22948.727272727272,24155.454545454544,23755.090909090908,4005.4545454545455,23619.545454545456,sjf
2414,3258.7272727272725,7578.545454545455,23354.090909090908,23718.454545454544,24018.090909090908,4012.909090909091,23871.727272727272,to
2415,3456.0,9676.272727272728,22944.454545454544,24031.81818181818,23722.727272727272,4880.181818181818,23630.909090909092,sjf
2416,3514.7272727272725,9612.0,22975.090909090908,23954.272727272728,23555.363636363636,4915.454545454545,23675.454545454544,sjf
2417,3297.909090909091,9664.818181818182,23037.272727272728,24204.272727272728,23735.727272727272,4960.454545454545,23427.454545454544,sjf
2418,3533.7272727272725,9576.272727272728,23124.272727272728,24143.090909090908,23942.363636363636,4911.818181818182,23673.272727272728,sjf
2419,3475.090909090909,10319.181818181818,23329.909090909092,24081.81818181818,24126.727272727272,5163.818181818182,23813.090909090908,to
2420,3519.090909090909,19361.81818181818,23586.81818181818,24162.454545454544,23682.272727272728,8145.272727272727,23561.727272727272,sjf
2421,3437.818181818182,19513.18181818182,23410.454545454544,24132.545454545456,23733.363636363636,8199.181818181818,23617.454545454544,sjf
2422,3476.3636363636365,19356.090909090908,23729.727272727272,24417.090909090908,23730.272727272728,8363.636363636364,23625.090909090908,sjf
2423,3402.0,19618.272727272728,23640.636363636364,24342.81818181818,23864.363636363636,8268.272727272728,23718.636363636364,sjf
2424,3451.5454545454545,18063.727272727272,23626.545454545456,24312.727272727272,24066.0,7797.454545454545,23899.090909090908,sjf
2425,3612.7272727272725,9429.545454545454,23121.090909090908,24022.636363636364,23639.909090909092,4332.727272727273,23560.909090909092,sjf
2426,3523.5454545454545,9367.727272727272,23185.636363636364,24259.636363636364,23737.81818181818,4288.636363636364,23650.81818181818,sjf
2427,3439.0,9488.09090909091,23283.909090909092,24009.727272727272,23632.18181818182,4260.818181818182,23620.727272727272,sjf
2428,3513.181818181818,9378.727272727272,23190.0,24249.0,23794.0,4230.090909090909,23704.0,sjf
2429,3344.818181818182,9103.272727272728,23556.727272727272,24135.545454545456,24111.454545454544,4205.181818181818,23824.909090909092,sjf
2430,3362.909090909091,9166.545454545454,23093.272727272728,24187.454545454544,23644.636363636364,4364.363636363636,23604.0,sjf
2431,3348.7272727272725,9116.0,23165.636363636364,23912.636363636364,23401.909090909092,4328.363636363636,23613.18181818182,sjf
2432,3328.0,9171.272727272728,22986.272727272728,24356.272727272728,23639.272727272728,4345.636363636364,23545.363636363636,sjf
2433,3525.181818181818,9166.272727272728,23263.0,24249.81818181818,23765.363636363636,4312.545454545455,23769.545454545456,sjf
2434,3414.4545454545455,9062.363636363636,23501.363636363636,24069.545454545456,23954.363636363636,4277.090909090909,23932.636363636364,sjf
2435,3342.818181818182,9438.636363636364,23059.363636363636,24085.363636363636,23600.909090909092,4531.727272727273,23647.636363636364,sjf
2436,3492.181818181818,9432.272727272728,23003.727272727272,24045.727272727272,23581.636363636364,4593.181818181818,23314.545454545456,sjf
2437,3527.818181818182,9498.272727272728,23158.454545454544,24136.18181818182,23608.909090909092,4592.909090909091,23543.18181818182,sjf
2438,3623.0,9381.0,23219.0,24261.454545454544,23754.090909090908,4531.454545454545,23574.18181818182,sjf
2439,3492.909090909091,9668.90909090909,23355.272727272728,24106.545454545456,24028.727272727272,4618.090909090909,23889.81818181818,sjf
2440,3520.7272727272725,12443.727272727272,23026.81818181818,24080.454545454544,23608.090909090908,5557.454545454545,23579.18181818182,sjf
2441,3467.0,12141.90909090909,23254.272727272728,23943.272727272728,23728.090909090908,5520.363636363636,23526.81818181818,sjf
2442,3254.5454545454545,12408.181818181818,23158.636363636364,24267.090909090908,23713.090909090908,5547.636363636364,23617.81818181818,sjf
2443,3521.818181818182,12217.90909090909,23321.090909090908,24291.81818181818,23880.81818181818,5506.727272727273,23706.545454545456,sjf
2444,3572.0,12824.636363636364,23468.0,24118.636363636364,23939.909090909092,5776.545454545455,23936.545454545456,sjf
2445,3557.3636363636365,20421.0,23965.272727272728,24150.0,23622.363636363636,8827.727272727272,23555.454545454544,sjf
2446,3568.3636363636365,20490.272727272728,23747.545454545456,24346.272727272728,23630.272727272728,8960.09090909091,23428.454545454544,sjf
2447,3521.6363636363635,20445.18181818182,23874.454545454544,24212.090909090908,23521.18181818182,8744.636363636364,23506.18181818182,sjf
2448,3434.4545454545455,20489.272727272728,23898.81818181818,24220.81818181818,23838.18181818182,8875.90909090909,23918.81818181818,sjf
2449,3442.6363636363635,19039.18181818182,23816.909090909092,24344.363636363636,24154.81818181818,8285.545454545454,23882.636363636364,sjf
2450,3419.2727272727275,12158.90909090909,23364.090909090908,24088.81818181818,23563.18181818182,5111.454545454545,23635.0,sjf
2451,3273.0,12201.272727272728,23317.81818181818,23968.636363636364,23590.454545454544,5167.909090909091,23665.636363636364,sjf
2452,3432.3636363636365,12146.0,23344.363636363636,24145.363636363636,23635.363636363636,5051.545454545455,23525.909090909092,sjf
2453,3472.4545454545455,12236.454545454546,23358.454545454544,24251.636363636364,23791.81818181818,5089.090909090909,23808.545454545456,sjf
2454,3574.090909090909,12251.545454545454,23530.636363636364,24199.909090909092,24017.363636363636,4955.363636363636,23883.636363636364,sjf
2455,3552.7272727272725,11818.545454545454,23231.636363636364,24355.18181818182,23718.636363636364,5129.909090909091,23439.0,sjf
2456,3503.4545454545455,11791.545454545454,23225.272727272728,24228.454545454544,23628.272727272728,5181.454545454545,23549.454545454544,sjf
2457,3389.181818181818,11856.636363636364,23133.727272727272,24190.909090909092,23772.909090909092,5193.090909090909,23694.454545454544,sjf
2458,3311.818181818182,11848.454545454546,23303.545454545456,24327.545454545456,23733.272727272728,5140.545454545455,23794.272727272728,sjf
2459,3363.909090909091,11955.727272727272,23250.0,24145.090909090908,24016.18181818182,5160.727272727273,23929.18181818182,sjf
2460,3466.6363636363635,12266.727272727272,23266.454545454544,24157.909090909092,23678.090909090908,5462.454545454545,23494.363636363636,sjf
2461,3541.2727272727275,12353.636363636364,23262.18181818182,23938.545454545456,23724.545454545456,5528.090909090909,23523.727272727272,sjf
2462,3351.909090909091,12315.09090909091,23227.545454545456,24165.636363636364,23659.18181818182,5467.090909090909,23526.636363636364,sjf
2463,3487.818181818182,12418.181818181818,23307.727272727272,24284.090909090908,23867.454545454544,5349.363636363636,23686.909090909092,sjf
2464,3616.3636363636365,12717.454545454546,23444.636363636364,24200.545454545456,24130.636363636364,5426.818181818182,23872.0,sjf
2465,3236.2727272727275,15548.90909090909,23306.363636363636,24023.81818181818,23720.0,6419.0,23641.18181818182,sjf
2466,3555.7272727272725,15486.181818181818,23283.272727272728,24209.454545454544,23599.0,6450.0,23652.272727272728,sjf
2467,3138.090909090909,15629.727272727272,23351.363636363636,24305.272727272728,23638.090909090908,6464.181818181818,23683.272727272728,sjf
2468,3517.181818181818,15559.727272727272,23318.81818181818,24307.909090909092,23755.727272727272,6371.636363636364,23748.545454545456,sjf
2469,3543.5454545454545,15994.181818181818,23451.909090909092,24180.454545454544,23825.727272727272,6634.272727272727,23897.090909090908,sjf
2470,2982.818181818182,21361.909090909092,23844.81818181818,24218.81818181818,23558.545454545456,9637.818181818182,23464.363636363636,sjf
2471,3158.3636363636365,21249.636363636364,23892.81818181818,24080.090909090908,23703.0,9909.0,23579.090909090908,sjf
2472,3301.181818181818,21106.090909090908,23846.18181818182,24322.272727272728,23756.454545454544,10011.818181818182,23562.272727272728,sjf
2473,3433.4545454545455,21329.636363636364,24031.363636363636,24431.909090909092,23840.272727272728,9514.90909090909,23642.81818181818,sjf
2474,3519.181818181818,20401.272727272728,23985.636363636364,24360.0,24145.727272727272,9297.272727272728,23638.18181818182,sjf
2475,3560.3636363636365,15745.181818181818,23490.81818181818,24289.81818181818,23854.81818181818,6131.363636363636,23548.909090909092,sjf
2476,3483.6363636363635,15759.09090909091,23574.18181818182,24080.636363636364,23801.81818181818,6135.090909090909,23446.363636363636,sjf
2477,3292.3636363636365,15942.09090909091,23530.909090909092,24199.81818181818,23632.18181818182,6047.818181818182,23529.909090909092,sjf
2478,3307.090909090909,15901.545454545454,23461.18181818182,24341.363636363636,23676.0,6044.818181818182,23708.909090909092,sjf
2479,3529.0,15784.181818181818,23581.363636363636,24207.727272727272,24075.545454545456,5898.363636363636,23860.454545454544,sjf
2480,3303.3636363636365,15467.363636363636,23426.909090909092,24173.090909090908,23605.636363636364,5963.090909090909,23408.727272727272,sjf
2481,3409.909090909091,15566.727272727272,23424.363636363636,24204.81818181818,23589.18181818182,5980.363636363636,23658.272727272728,sjf
2482,3336.0,15568.272727272728,23392.545454545456,24403.272727272728,23683.81818181818,6247.363636363636,23668.909090909092,sjf
2483,3404.6363636363635,15418.09090909091,23500.909090909092,24333.636363636364,23990.090909090908,6145.090909090909,23652.18181818182,sjf
2484,3598.090909090909,15558.636363636364,23525.636363636364,24195.0,24061.636363636364,5910.727272727273,23813.909090909092,sjf
2485,3468.2727272727275,15011.181818181818,23354.545454545456,24145.363636363636,23605.0,6101.636363636364,23437.81818181818,sjf
2486,3385.6363636363635,15157.818181818182,23252.545454545456,24205.636363636364,23769.81818181818,6160.090909090909,23479.727272727272,sjf
2487,3511.5454545454545,15051.545454545454,23384.454545454544,24124.81818181818,23720.363636363636,6187.090909090909,23666.090909090908,sjf
2488,3525.4545454545455,14988.545454545454,23380.0,24249.272727272728,23740.090909090908,6075.272727272727,23670.18181818182,sjf
2489,3616.3636363636365,15063.545454545454,23303.636363636364,24179.636363636364,23996.81818181818,6004.090909090909,23883.636363636364,sjf
2490,3315.090909090909,14636.454545454546,23153.18181818182,24166.727272727272,23558.636363636364,6264.909090909091,23526.272727272728,sjf
2491,3360.818181818182,14626.454545454546,23211.0,24237.272727272728,23679.0,6118.363636363636,23476.0,sjf
2492,3488.090909090909,14723.90909090909,23336.81818181818,24140.545454545456,23788.636363636364,6160.454545454545,23602.0,sjf
2493,3567.7272727272725,14690.818181818182,23480.454545454544,24408.909090909092,23865.454545454544,6096.545454545455,23434.18181818182,sjf
2494,3435.2727272727275,14663.818181818182,23270.363636363636,24182.090909090908,24078.272727272728,5874.181818181818,23880.18181818182,sjf
2495,3156.6363636363635,14252.636363636364,23142.363636363636,24188.909090909092,23678.545454545456,6148.181818181818,23525.81818181818,sjf
2496,3337.0,14259.181818181818,23295.18181818182,24182.0,23620.272727272728,6159.0,23655.18181818182,sjf
2497,3576.4545454545455,14211.09090909091,23030.272727272728,24108.81818181818,23420.272727272728,6016.181818181818,23503.81818181818,sjf
2498,3492.5454545454545,14226.545454545454,23334.090909090908,24287.090909090908,23877.0,6052.909090909091,23658.272727272728,sjf
2499,3455.7272727272725,15003.90909090909,23245.0,24143.545454545456,23941.909090909092,6922.090909090909,23814.363636363636,sjf
2500,1930.5454545454545,20341.090909090908,22256.727272727272,22526.18181818182,22268.090909090908,16168.181818181818,22300.545454545456,sjf
2501,1837.1818181818182,21089.454545454544,22485.636363636364,22232.18181818182,22438.0,16154.818181818182,21938.909090909092,mlf
2502,1864.6363636363637,21068.727272727272,22511.727272727272,22664.363636363636,22198.090909090908,16380.272727272728,21682.909090909092,sjf
2503,1913.4545454545455,20754.545454545456,22559.454545454544,22288.454545454544,22523.81818181818,15820.636363636364,22473.18181818182,mlf
2504,1922.909090909091,21602.545454545456,23318.545454545456,23204.81818181818,22766.363636363636,16122.272727272728,22772.545454545456,mlf
2505,1847.3636363636363,18306.636363636364,22427.727272727272,22616.272727272728,22373.090909090908,16362.636363636364,22506.636363636364,sjf
2506,1935.8181818181818,20244.454545454544,21978.18181818182,22406.454545454544,22253.0,16220.363636363636,22153.81818181818,sjf
2507,1894.090909090909,19125.81818181818,22909.0,22372.727272727272,22307.363636363636,16412.909090909092,22392.0,mlf
2508,1823.909090909091,19818.545454545456,22501.636363636364,22317.81818181818,22563.363636363636,16230.636363636364,22623.454545454544,twins
2509,1879.0,21135.636363636364,22982.363636363636,23046.81818181818,22914.727272727272,15843.545454545454,22961.363636363636,sjf
2510,1819.3636363636363,15991.727272727272,22230.272727272728,22671.636363636364,21930.727272727272,16507.18181818182,21999.454545454544,sjf
2511,1858.3636363636363,17569.454545454544,22607.090909090908,22847.727272727272,21997.545454545456,16414.454545454544,21787.18181818182,sjf
2512,1841.2727272727273,17897.909090909092,22826.454545454544,22676.18181818182,22320.363636363636,16124.636363636364,22008.454545454544,mlf
2513,1890.4545454545455,17683.0,22993.18181818182,22821.454545454544,22478.545454545456,16256.636363636364,22276.0,mlf
2514,1912.090909090909,21266.363636363636,22983.18181818182,23206.363636363636,22921.81818181818,16080.363636363636,22953.363636363636,sjf
2515,1865.2727272727273,15999.636363636364,21962.0,23124.0,22651.363636363636,16309.545454545454,22446.090909090908,sjf
2516,1863.090909090909,15853.181818181818,22212.0,22888.81818181818,22630.545454545456,16515.545454545456,21942.909090909092,sjf
2517,1879.2727272727273,16025.0,21824.363636363636,22874.636363636364,22253.0,16501.909090909092,22276.727272727272,sjf
2518,1916.7272727272727,16726.0,22015.0,22699.363636363636,22393.18181818182,16052.181818181818,22653.0,sjf
2519,1859.6363636363637,19525.81818181818,22567.0,23063.727272727272,22520.545454545456,15929.636363636364,22572.454545454544,sjf
2520,1902.7272727272727,12295.90909090909,21549.363636363636,22662.363636363636,22210.090909090908,16658.272727272728,21918.090909090908,sjf
2521,1837.8181818181818,12150.09090909091,21729.272727272728,22162.727272727272,22525.363636363636,16569.18181818182,22368.545454545456,to
2522,1861.5454545454545,12386.90909090909,21811.636363636364,21895.090909090908,22396.18181818182,16449.090909090908,22569.727272727272,twins
2523,1904.3636363636363,13817.09090909091,21663.636363636364,22357.0,22186.454545454544,16632.545454545456,22787.636363636364,twins
2524,1877.2727272727273,19704.727272727272,22716.727272727272,22701.272727272728,23093.454545454544,16059.727272727272,22640.0,to
2525,1836.1818181818182,20871.0,22259.090909090908,22573.545454545456,22809.272727272728,16714.090909090908,22287.090909090908,to
2526,1837.5454545454545,20771.636363636364,22497.272727272728,22918.0,22311.454545454544,16620.18181818182,22245.545454545456,sjf
2527,1827.2727272727273,20979.272727272728,22026.090909090908,22699.18181818182,22157.636363636364,16709.81818181818,22254.454545454544,sjf
2528,1839.5454545454545,21342.272727272728,22179.363636363636,23223.727272727272,22276.454545454544,16560.090909090908,22692.090909090908,sjf
2529,1919.3636363636363,21319.18181818182,22534.81818181818,23000.454545454544,22650.090909090908,16655.545454545456,23283.363636363636,twins
2530,1855.0,20153.0,22216.0,22659.909090909092,22511.727272727272,16831.0,22619.454545454544,sjf
2531,1758.7272727272727,20446.545454545456,22831.0,22609.727272727272,22714.272727272728,16926.727272727272,22637.727272727272,mlf
2532,1862.4545454545455,20089.727272727272,22386.090909090908,21880.363636363636,22560.272727272728,16692.18181818182,22040.81818181818,to
2533,1881.6363636363637,20034.909090909092,22331.81818181818,22297.909090909092,22592.272727272728,16444.454545454544,22085.636363636364,to
2534,1861.5454545454545,21155.727272727272,23072.090909090908,22944.545454545456,22774.636363636364,16489.727272727272,22971.0,mlf
2535,1836.3636363636363,18950.090909090908,22446.363636363636,23107.909090909092,22352.454545454544,17029.272727272728,22555.636363636364,sjf
2536,1836.7272727272727,18549.545454545456,22664.454545454544,22278.363636363636,22683.909090909092,16799.545454545456,22249.18181818182,to
2537,1874.1818181818182,19157.18181818182,21851.909090909092,23220.454545454544,22764.727272727272,16870.81818181818,22409.090909090908,sjf
2538,1919.909090909091,19281.545454545456,22617.18181818182,22999.81818181818,21938.272727272728,16718.0,22047.636363636364,sjf
2539,1937.0,20973.454545454544,22777.545454545456,22665.272727272728,22507.272727272728,16935.545454545456,22876.0,twins
2540,1919.3636363636363,17923.18181818182,22324.636363636364,23106.18181818182,22676.18181818182,16846.454545454544,22644.363636363636,sjf
2541,1902.3636363636363,17497.909090909092,22508.272727272728,22467.81818181818,22106.454545454544,16594.18181818182,22737.81818181818,twins
2542,1902.3636363636363,17806.909090909092,22171.81818181818,22991.272727272728,21756.090909090908,16478.090909090908,22245.81818181818,sjf
2543,1868.5454545454545,17775.0,22436.363636363636,22246.363636363636,21968.909090909092,16118.181818181818,21710.272727272728,mlf
2544,1884.909090909091,20382.363636363636,22273.545454545456,22915.272727272728,22790.0,16143.818181818182,22667.81818181818,sjf
2545,1865.1818181818182,15812.818181818182,21672.545454545456,22435.272727272728,21883.363636363636,16838.0,22550.545454545456,twins
2546,1879.7272727272727,15924.636363636364,22018.363636363636,22949.090909090908,22519.272727272728,16666.090909090908,22516.272727272728,sjf
2547,1875.090909090909,15927.0,22181.545454545456,21999.090909090908,21915.81818181818,17233.090909090908,22489.454545454544,twins
2548,1852.090909090909,17177.545454545456,22012.454545454544,22106.363636363636,22513.18181818182,16612.363636363636,22158.727272727272,to
2549,1886.1818181818182,20522.0,22406.18181818182,23094.545454545456,23043.636363636364,16776.272727272728,23214.363636363636,twins
2550,1831.7272727272727,21616.636363636364,22705.81818181818,22631.0,22781.545454545456,17422.81818181818,22499.909090909092,to
2551,1827.5454545454545,21412.363636363636,22184.090909090908,22670.454545454544,22135.090909090908,17464.272727272728,22667.18181818182,sjf
2552,1836.3636363636363,21457.0,22447.18181818182,22462.0,22659.363636363636,17293.272727272728,22239.545454545456,to
2553,1890.8181818181818,21387.0,22422.0,22968.0,22349.0,16873.454545454544,22401.0,sjf
2554,1888.1818181818182,21380.090909090908,22240.272727272728,22841.363636363636,23147.454545454544,17104.81818181818,22810.727272727272,to
2555,1864.3636363636363,20820.727272727272,21942.272727272728,22584.636363636364,22590.545454545456,16857.727272727272,22448.909090909092,to
2556,1868.0,20866.454545454544,21880.636363636364,22242.090909090908,22098.81818181818,17401.18181818182,22343.909090909092,twins
2557,1842.6363636363637,20461.0,22248.909090909092,22555.090909090908,22385.636363636364,17507.090909090908,22296.272727272728,sjf
2558,1915.3636363636363,20861.636363636364,22282.363636363636,23164.454545454544,22452.18181818182,17265.727272727272,22984.090909090908,sjf
2559,1882.2727272727273,21183.18181818182,22048.727272727272,23207.0,22671.545454545456,17055.636363636364,22979.363636363636,sjf
2560,1885.1818181818182,20235.454545454544,22451.454545454544,22744.090909090908,22437.0,17500.909090909092,22071.81818181818,sjf
2561,1876.5454545454545,20284.909090909092,21823.545454545456,22865.81818181818,22357.18181818182,17403.454545454544,21897.636363636364,sjf
2562,1832.6363636363637,19750.090909090908,21971.545454545456,22299.81818181818,21682.363636363636,17234.454545454544,22022.81818181818,sjf
2563,1903.3636363636363,20380.545454545456,22188.727272727272,23071.545454545456,22063.636363636364,16687.727272727272,22308.363636363636,sjf
2564,1877.6363636363637,21484.454545454544,22631.363636363636,23027.454545454544,22615.0,17036.727272727272,22898.363636363636,sjf
2565,1857.0,19099.090909090908,21974.545454545456,22506.363636363636,22272.545454545456,17417.636363636364,22696.18181818182,twins
2566,1871.090909090909,18936.81818181818,22011.81818181818,22538.636363636364,22552.0,17305.363636363636,22468.272727272728,to
2567,1874.3636363636363,19306.18181818182,21875.454545454544,22920.0,22086.727272727272,17076.0,22353.272727272728,sjf
2568,1871.090909090909,20000.636363636364,22028.090909090908,23424.363636363636,22554.454545454544,16960.090909090908,22153.18181818182,sjf
2569,1917.909090909091,20939.81818181818,21973.0,23474.727272727272,22950.18181818182,17245.272727272728,22835.636363636364,sjf
2570,1774.8181818181818,18321.636363636364,21684.727272727272,22700.18181818182,22632.636363636364,17320.272727272728,22283.363636363636,sjf
2571,1919.1818181818182,18464.0,21566.636363636364,22723.545454545456,22138.909090909092,17389.18181818182,22240.545454545456,sjf
2572,1881.6363636363637,18093.545454545456,21887.363636363636,22713.454545454544,22003.090909090908,17252.727272727272,22383.363636363636,sjf
2573,1855.8181818181818,18564.545454545456,21798.636363636364,22761.909090909092,22728.272727272728,17121.454545454544,22581.727272727272,sjf
2574,1864.090909090909,20543.272727272728,22371.909090909092,22905.0,22717.18181818182,17217.454545454544,22406.909090909092,sjf
2575,1869.0,21556.18181818182,22449.727272727272,22042.636363636364,21998.363636363636,17761.727272727272,22273.18181818182,mlf
2576,1862.1818181818182,21670.090909090908,21875.636363636364,22536.18181818182,22394.272727272728,17845.727272727272,22238.18181818182,sjf
2577,1869.1818181818182,21382.81818181818,22092.0,22831.81818181818,22141.363636363636,18122.090909090908,22426.727272727272,sjf
2578,1811.909090909091,21547.18181818182,22086.909090909092,23074.454545454544,22727.18181818182,17801.454545454544,22535.727272727272,sjf
2579,1890.1818181818182,21755.0,22620.0,23418.727272727272,22909.636363636364,17912.81818181818,22869.636363636364,sjf
2580,1831.0,21594.636363636364,22262.090909090908,22776.636363636364,22449.727272727272,17481.909090909092,21934.81818181818,sjf
2581,1859.909090909091,21650.545454545456,22245.0,22629.909090909092,22474.727272727272,17496.0,22310.454545454544,sjf
2582,1872.2727272727273,21784.727272727272,22431.454545454544,22779.18181818182,22179.090909090908,17549.18181818182,20991.909090909092,sjf
2583,1873.4545454545455,21349.545454545456,22311.0,22723.0,22553.909090909092,17415.18181818182,22084.363636363636,sjf
2584,1938.8181818181818,21811.454545454544,22627.363636363636,23030.909090909092,22792.81818181818,17773.0,22725.454545454544,sjf
2585,1839.090909090909,21330.909090909092,22127.454545454544,22549.0,22097.636363636364,17934.909090909092,22116.18181818182,sjf
2586,1888.909090909091,20572.636363636364,21397.636363636364,22709.636363636364,21809.18181818182,17794.636363636364,22393.0,sjf
2587,1829.8181818181818,21494.454545454544,22140.272727272728,22466.18181818182,22422.545454545456,17562.454545454544,22150.272727272728,sjf
2588,1833.5454545454545,21231.0,22316.727272727272,23033.545454545456,22997.090909090908,17870.81818181818,22742.909090909092,sjf
2589,1847.2727272727273,21672.090909090908,22381.272727272728,23056.727272727272,23068.545454545456,17365.272727272728,23001.727272727272,to
2590,1846.2727272727273,20858.454545454544,21934.090909090908,22222.090909090908,22905.81818181818,17759.272727272728,22301.909090909092,to
2591,1863.090909090909,20189.636363636364,21911.636363636364,22681.363636363636,22574.18181818182,17714.272727272728,22191.0,sjf
2592,1877.4545454545455,20470.272727272728,21803.909090909092,22810.0,21987.363636363636,18072.090909090908,22209.18181818182,sjf
2593,1813.8181818181818,20767.545454545456,22406.272727272728,22747.090909090908,22406.545454545456,17626.363636363636,22230.090909090908,sjf
2594,1934.090909090909,20555.18181818182,22656.909090909092,22962.090909090908,22929.363636363636,17767.18181818182,22503.727272727272,sjf
2595,1842.3636363636363,19488.18181818182,21896.81818181818,22373.81818181818,22723.727272727272,17893.454545454544,21773.454545454544,to
2596,1842.909090909091,19496.545454545456,21759.272727272728,22860.909090909092,22824.545454545456,17892.909090909092,21934.727272727272,sjf
2597,1875.6363636363637,19698.727272727272,21685.363636363636,22643.18181818182,22399.727272727272,17859.090909090908,22109.727272727272,sjf
2598,1856.7272727272727,19467.272727272728,21974.090909090908,23188.363636363636,22000.545454545456,18049.909090909092,22241.727272727272,sjf
2599,1867.8181818181818,21145.18181818182,22267.090909090908,23132.090909090908,22369.090909090908,18061.454545454544,22787.81818181818,sjf
